iter	Passed	Remaining
3229	30035	16458
3230	30043	16449
3231	30053	16439
3232	30060	16429
3233	30072	16421
3234	30080	16412
3235	30091	16403
3236	30101	16394
3237	30108	16384
3238	30118	16374
3239	30126	16364
3240	30137	16356
3241	30145	16346
3242	30155	16337
3243	30165	16328
3244	30174	16319
3245	30185	16311
3246	30193	16300
3247	30202	16291
3248	30211	16282
3249	30222	16273
3250	30231	16264
3251	30240	16254
3252	30250	16245
3253	30259	16236
3254	30273	16229
3255	30284	16220
3256	30293	16211
3257	30303	16203
3258	30311	16192
3259	30323	16184
3260	30332	16175
3261	30340	16165
3262	30352	16157
3263	30360	16147
3264	30370	16138
3265	30379	16128
3266	30388	16119
3267	30397	16110
3268	30406	16100
3269	30416	16091
3270	30423	16081
3271	30433	16072
3272	30441	16062
3273	30450	16052
3274	30458	16043
3275	30469	16034
3276	30476	16024
3277	30487	16015
3278	30497	16006
3279	30506	15997
3280	30515	15987
3281	30523	15977
3282	30531	15968
3283	30542	15959
3284	30552	15950
3285	30560	15940
3286	30569	15930
3287	30577	15921
3288	30588	15912
3289	30596	15902
3290	30605	15893
3291	30614	15884
3292	30624	15875
3293	30635	15866
3294	30642	15856
3295	30652	15847
3296	30659	15836
3297	30669	15827
3298	30676	15817
3299	30685	15807
3300	30692	15797
3301	30703	15788
3302	30712	15779
3303	30722	15770
3304	30730	15760
3305	30740	15751
3306	30752	15743
3307	30760	15733
3308	30771	15725
3309	30780	15715
3310	30789	15706
3311	30801	15698
3312	30808	15687
3313	30818	15678
3314	30826	15669
3315	30836	15660
3316	30849	15652
3317	30857	15642
3318	30867	15633
3319	30874	15623
3320	30887	15615
3321	30897	15606
3322	30908	15598
3323	30917	15589
3324	30926	15579
3325	30936	15570
3326	30946	15561
3327	30954	15551
3328	30965	15543
3329	30974	15533
3330	30984	15525
3331	30992	15514
3332	31002	15505
3333	31011	15496
3334	31020	15486
3335	31030	15477
3336	31039	15468
3337	31049	15459
3338	31057	15449
3339	31067	15440
3340	31075	15430
3341	31085	15421
3342	31095	15412
3343	31105	15403
3344	31114	15394
3345	31122	15384
3346	31129	15374
3347	31138	15364
3348	31147	15355
3349	31155	15345
3350	31165	15336
3351	31174	15326
3352	31184	15317
3353	31191	15307
3354	31201	15298
3355	31209	15288
3356	31218	15279
3357	31225	15268
3358	31236	15260
3359	31247	15251
3360	31255	15241
3361	31266	15233
3362	31274	15223
3363	31284	15214
3364	31290	15203
3365	31301	15195
3366	31310	15185
3367	31318	15175
3368	31327	15166
3369	31336	15156
3370	31347	15148
3371	31356	15138
3372	31365	15129
3373	31374	15119
3374	31385	15111
3375	31394	15102
3376	31404	15093
3377	31416	15085
3378	31426	15076
3379	31436	15067
3380	31445	15057
3381	31454	15048
3382	31465	15039
3383	31474	15030
3384	31484	15021
3385	31494	15012
3386	31503	15003
3387	31513	14993
3388	31521	14984
3389	31531	14975
3390	31538	14964
3391	31548	14955
3392	31556	14945
3393	31568	14937
3394	31578	14928
3395	31588	14919
3396	31599	14911
3397	31610	14902
3398	31618	14893
3399	31625	14882
3400	31636	14874
3401	31646	14864
3402	31654	14855
3403	31664	14846
3404	31671	14836
3405	31681	14826
3406	31689	14816
3407	31699	14807
3408	31705	14797
3409	31715	14788
3410	31723	14778
3411	31731	14768
3412	31739	14758
3413	31749	14749
3414	31757	14739
3415	31767	14730
3416	31776	14721
3417	31786	14711
3418	31795	14702
3419	31804	14693
3420	31814	14684
3421	31822	14674
3422	31830	14664
3423	31837	14654
3424	31847	14645
3425	31856	14635
3426	31866	14626
3427	31879	14618
3428	31888	14609
3429	31897	14600
3430	31906	14591
3431	31917	14582
3432	31926	14572
3433	31935	14563
3434	31945	14554
3435	31953	14544
3436	31963	14535
3437	31971	14525
3438	31980	14516
3439	31987	14505
3440	31996	14496
3441	32004	14486
3442	32013	14477
3443	32023	14468
3444	32032	14458
3445	32041	14449
3446	32052	14440
3447	32063	14432
3448	32071	14422
3449	32081	14413
3450	32089	14403
3451	32099	14394
3452	32108	14385
3453	32118	14376
3454	32126	14366
3455	32136	14357
3456	32147	14348
3457	32157	14339
3458	32168	14331
3459	32179	14322
3460	32187	14312
3461	32197	14303
3462	32206	14294
3463	32216	14285
3464	32227	14276
3465	32235	14267
3466	32245	14257
3467	32252	14247
3468	32262	14238
3469	32272	14229
3470	32280	14219
3471	32287	14209
3472	32297	14200
3473	32307	14191
3474	32318	14183
3475	32330	14174
3476	32338	14164
3477	32350	14157
3478	32361	14148
3479	32369	14138
3480	32378	14128
3481	32387	14119
3482	32398	14110
3483	32407	14101
3484	32415	14091
3485	32424	14082
3486	32434	14073
3487	32444	14064
3488	32452	14054
3489	32462	14045
3490	32471	14036
3491	32484	14028
3492	32493	14018
3493	32502	14009
3494	32512	14000
3495	32521	13990
3496	32530	13981
3497	32540	13972
3498	32552	13964
3499	32564	13956
3500	32576	13948
3501	32584	13938
3502	32595	13929
3503	32603	13919
3504	32612	13910
3505	32621	13900
3506	32630	13891
3507	32639	13882
3508	32649	13873
3509	32661	13864
3510	32671	13855
3511	32682	13847
3512	32693	13838
3513	32701	13828
3514	32711	13819
3515	32718	13809
3516	32726	13799
3517	32735	13790
3518	32744	13780
3519	32752	13770
3520	32762	13761
3521	32769	13751
3522	32779	13742
3523	32786	13732
3524	32797	13723
3525	32809	13715
3526	32817	13705
3527	32827	13696
3528	32836	13687
3529	32846	13678
3530	32855	13668
3531	32864	13659
3532	32873	13650
3533	32882	13640
3534	32891	13630
3535	32899	13621
3536	32909	13612
3537	32918	13602
3538	32927	13593
3539	32935	13583
3540	32945	13574
3541	32952	13564
3542	32963	13555
3543	32973	13546
3544	32981	13537
3545	32992	13528
3546	33000	13518
3547	33009	13509
3548	33017	13499
3549	33026	13489
3550	33036	13480
3551	33046	13471
3552	33054	13462
3553	33063	13452
3554	33073	13443
3555	33082	13434
3556	33091	13424
3557	33100	13415
3558	33111	13406
3559	33119	13396
3560	33129	13387
3561	33138	13378
3562	33146	13368
3563	33155	13358
3564	33165	13349
3565	33175	13340
3566	33185	13331
3567	33196	13323
3568	33205	13314
3569	33214	13304
3570	33223	13294
3571	33232	13285
3572	33241	13276
3573	33251	13267
3574	33264	13259
3575	33276	13250
3576	33288	13242
3577	33297	13233
3578	33308	13224
3579	33317	13215
3580	33327	13206
3581	33334	13196
3582	33345	13187
3583	33353	13177
3584	33362	13168
3585	33370	13158
3586	33379	13149
3587	33388	13139
3588	33397	13130
3589	33406	13120
3590	33414	13110
3591	33424	13101
3592	33433	13092
3593	33443	13083
3594	33453	13074
3595	33463	13065
3596	33475	13056
3597	33482	13046
3598	33491	13037
3599	33499	13027
3600	33508	13018
3601	33516	13008
3602	33523	12998
3603	33532	12988
3604	33542	12979
3605	33550	12969
3606	33561	12961
3607	33570	12951
3608	33580	12942
3609	33593	12934
3610	33600	12924
3611	33612	12916
3612	33620	12906
3613	33629	12897
3614	33639	12888
3615	33647	12878
3616	33658	12869
3617	33665	12859
3618	33676	12850
3619	33682	12840
3620	33693	12831
3621	33700	12821
3622	33711	12812
3623	33719	12802
3624	33728	12793
3625	33736	12783
3626	33745	12774
3627	33755	12765
3628	33763	12755
3629	33772	12746
3630	33781	12736
3631	33792	12728
3632	33799	12717
3633	33808	12708
3634	33816	12698
3635	33826	12689
3636	33835	12680
3637	33844	12670
3638	33857	12662
3639	33864	12652
3640	33875	12643
3641	33882	12633
3642	33892	12624
3643	33899	12614
3644	33908	12605
3645	33916	12595
3646	33926	12586
3647	33933	12576
3648	33943	12567
3649	33949	12556
3650	33960	12547
3651	33968	12538
3652	33979	12529
3653	33988	12520
3654	33996	12510
3655	34007	12501
3656	34014	12491
3657	34021	12481
3658	34030	12471
3659	34039	12462
3660	34047	12452
3661	34058	12444
3662	34066	12434
3663	34076	12425
3664	34084	12415
3665	34093	12406
3666	34101	12396
3667	34109	12386
3668	34119	12377
3669	34131	12369
3670	34142	12360
3671	34151	12351
3672	34161	12341
3673	34170	12332
3674	34179	12323
3675	34189	12314
3676	34196	12304
3677	34206	12295
3678	34214	12285
3679	34225	12276
3680	34233	12266
3681	34245	12258
3682	34256	12249
3683	34263	12239
3684	34273	12230
3685	34280	12220
3686	34291	12211
3687	34300	12202
3688	34308	12192
3689	34317	12183
3690	34326	12173
3691	34336	12164
3692	34345	12155
3693	34356	12146
3694	34363	12136
3695	34373	12127
3696	34382	12118
3697	34391	12108
3698	34400	12099
3699	34411	12090
3700	34419	12080
3701	34428	12071
3702	34437	12061
3703	34446	12052
3704	34456	12043
3705	34465	12034
3706	34474	12024
3707	34481	12014
3708	34491	12005
3709	34503	11997
3710	34512	11987
3711	34523	11978
3712	34532	11969
3713	34541	11960
3714	34551	11951
3715	34559	11941
3716	34569	11932
3717	34577	11922
3718	34588	11914
3719	34596	11904
3720	34607	11895
3721	34617	11886
3722	34626	11876
3723	34637	11868
3724	34645	11858
3725	34655	11849
3726	34663	11839
3727	34676	11831
3728	34685	11822
3729	34695	11813
3730	34705	11804
3731	34713	11794
3732	34723	11785
3733	34731	11775
3734	34740	11766
3735	34750	11756
3736	34759	11747
3737	34771	11739
3738	34778	11729
3739	34789	11720
3740	34797	11710
3741	34806	11701
3742	34816	11692
3743	34825	11683
3744	34834	11673
3745	34842	11663
3746	34852	11654
3747	34861	11645
3748	34873	11637
3749	34881	11627
3750	34893	11618
3751	34904	11609
3752	34913	11600
3753	34922	11591
3754	34931	11581
3755	34940	11572
3756	34950	11563
3757	34959	11553
3758	34970	11545
3759	34978	11535
3760	34988	11526
3761	34998	11517
3762	35007	11507
3763	35016	11498
3764	35025	11489
3765	35036	11480
3766	35045	11470
3767	35055	11461
3768	35064	11452
3769	35073	11443
3770	35082	11433
3771	35091	11424
3772	35102	11415
3773	35110	11405
3774	35118	11396
3775	35129	11387
3776	35139	11378
3777	35148	11368
3778	35157	11359
3779	35166	11349
3780	35175	11340
3781	35184	11331
3782	35194	11322
3783	35207	11313
3784	35216	11304
3785	35225	11295
3786	35233	11285
3787	35241	11275
3788	35250	11266
3789	35260	11257
3790	35269	11247
3791	35277	11238
3792	35288	11229
3793	35296	11219
3794	35307	11210
3795	35318	11202
3796	35326	11192
3797	35335	11183
3798	35346	11174
3799	35356	11165
3800	35366	11155
3801	35373	11146
3802	35382	11136
3803	35390	11127
3804	35400	11117
3805	35408	11108
3806	35418	11099
3807	35427	11089
3808	35436	11080
3809	35444	11070
3810	35453	11061
3811	35462	11051
3812	35473	11043
3813	35483	11033
3814	35490	11023
3815	35499	11014
3816	35506	11004
3817	35524	10997
3818	35539	10990
3819	35550	10981
3820	35558	10971
3821	35570	10963
3822	35580	10954
3823	35589	10944
3824	35600	10936
3825	35608	10926
3826	35618	10917
3827	35629	10908
3828	35639	10899
3829	35650	10890
3830	35657	10880
3831	35668	10871
3832	35677	10862
3833	35685	10852
3834	35695	10843
3835	35706	10834
3836	35715	10825
3837	35725	10816
3838	35737	10807
3839	35748	10798
3840	35756	10789
3841	35767	10780
3842	35777	10771
3843	35786	10761
3844	35795	10752
3845	35803	10742
3846	35812	10733
3847	35819	10723
3848	35833	10715
3849	35843	10706
3850	35851	10696
3851	35861	10687
3852	35870	10678
3853	35880	10669
3854	35889	10659
3855	35899	10650
3856	35906	10640
3857	35916	10631
3858	35928	10622
3859	35938	10613
3860	35948	10604
3861	35961	10596
3862	35970	10587
3863	35979	10577
3864	35986	10567
3865	35998	10559
3866	36006	10549
3867	36015	10540
3868	36026	10531
3869	36035	10522
3870	36044	10512
3871	36052	10502
3872	36063	10494
3873	36071	10484
3874	36082	10475
3875	36090	10465
3876	36102	10457
3877	36113	10448
3878	36120	10438
3879	36131	10429
3880	36141	10420
3881	36149	10411
3882	36160	10402
3883	36168	10392
3884	36178	10383
3885	36185	10373
3886	36196	10364
3887	36204	10354
3888	36213	10345
3889	36221	10335
3890	36232	10326
3891	36243	10317
3892	36252	10308
3893	36262	10299
3894	36271	10290
3895	36281	10280
3896	36292	10272
3897	36301	10262
3898	36311	10253
3899	36318	10243
3900	36330	10235
3901	36341	10226
3902	36351	10217
3903	36363	10208
3904	36371	10198
3905	36381	10189
3906	36391	10180
3907	36400	10171
3908	36409	10161
3909	36417	10152
3910	36427	10143
3911	36436	10133
3912	36446	10124
3913	36454	10114
3914	36466	10106
3915	36476	10097
3916	36484	10087
3917	36496	10078
3918	36506	10069
3919	36514	10060
3920	36524	10050
3921	36534	10041
3922	36545	10032
3923	36552	10023
3924	36563	10014
3925	36570	10004
3926	36581	9995
3927	36591	9986
3928	36598	9976
3929	36610	9967
3930	36618	9958
3931	36630	9949
3932	36639	9940
3933	36648	9930
3934	36658	9921
3935	36667	9912
3936	36677	9903
3937	36686	9893
3938	36697	9884
3939	36706	9875
3940	36714	9865
3941	36724	9856
3942	36733	9847
3943	36744	9838
3944	36752	9828
3945	36766	9820
3946	36777	9811
3947	36785	9801
3948	36798	9793
3949	36810	9785
3950	36818	9775
3951	36828	9766
3952	36838	9757
3953	36847	9747
3954	36857	9738
3955	36866	9729
3956	36877	9720
3957	36884	9710
3958	36897	9701
3959	36909	9693
3960	36916	9683
3961	36928	9674
3962	36938	9665
3963	36946	9656
3964	36956	9646
3965	36965	9637
3966	36976	9628
3967	36984	9618
3968	36997	9610
3969	37008	9601
3970	37016	9592
3971	37028	9583
3972	37035	9573
3973	37045	9564
3974	37055	9555
3975	37065	9546
3976	37075	9536
3977	37083	9527
3978	37093	9518
3979	37101	9508
3980	37110	9499
3981	37121	9490
3982	37129	9480
3983	37139	9471
3984	37147	9461
3985	37159	9453
3986	37170	9444
3987	37178	9434
3988	37188	9425
3989	37198	9416
3990	37208	9407
3991	37216	9397
3992	37228	9388
3993	37238	9379
3994	37246	9369
3995	37257	9360
3996	37265	9351
3997	37276	9342
3998	37288	9333
3999	37297	9324
4000	37307	9315
4001	37316	9305
4002	37329	9297
4003	37339	9288
4004	37346	9278
4005	37357	9269
4006	37365	9259
4007	37376	9250
4008	37384	9241
4009	37393	9231
4010	37404	9222
4011	37413	9213
4012	37423	9204
4013	37432	9194
4014	37442	9185
4015	37453	9176
4016	37461	9167
4017	37471	9157
4018	37480	9148
4019	37491	9139
4020	37498	9129
4021	37509	9120
4022	37516	9111
4023	37527	9101
4024	37536	9092
4025	37544	9083
4026	37555	9074
4027	37564	9064
4028	37574	9055
4029	37586	9046
4030	37596	9037
4031	37607	9028
4032	37620	9020
4033	37629	9010
4034	37640	9001
4035	37648	8992
4036	37659	8983
4037	37669	8974
4038	37677	8964
4039	37689	8955
4040	37699	8946
4041	37709	8937
4042	37719	8928
4043	37727	8918
4044	37736	8909
4045	37745	8899
4046	37755	8890
4047	37762	8880
4048	37773	8871
4049	37780	8862
4050	37792	8853
4051	37803	8844
4052	37810	8834
4053	37821	8825
4054	37831	8816
4055	37840	8807
4056	37852	8798
4057	37865	8789
4058	37875	8780
4059	37882	8770
4060	37893	8761
4061	37902	8752
4062	37911	8742
4063	37921	8733
4064	37929	8724
4065	37942	8715
4066	37959	8708
4067	37970	8699
4068	37980	8690
4069	37992	8681
4070	38002	8672
4071	38012	8662
4072	38021	8653
4073	38028	8643
4074	38038	8634
4075	38047	8625
4076	38057	8616
4077	38067	8606
4078	38075	8597
4079	38085	8588
4080	38094	8578
4081	38104	8569
4082	38113	8559
4083	38126	8551
4084	38135	8541
4085	38142	8532
4086	38153	8523
4087	38161	8513
4088	38171	8504
4089	38179	8494
4090	38190	8485
4091	38199	8476
4092	38208	8466
4093	38218	8457
4094	38229	8448
4095	38241	8439
4096	38266	8434
4097	38275	8424
4098	38285	8415
4099	38292	8405
4100	38302	8396
4101	38309	8386
4102	38318	8377
4103	38326	8367
4104	38335	8358
4105	38345	8348
4106	38355	8339
4107	38364	8330
4108	38373	8321
4109	38383	8311
4110	38391	8302
4111	38402	8293
4112	38410	8283
4113	38422	8274
4114	38432	8265
4115	38443	8256
4116	38454	8247
4117	38465	8238
4118	38472	8228
4119	38480	8219
4120	38488	8209
4121	38498	8200
4122	38506	8190
4123	38516	8181
4124	38525	8172
4125	38536	8162
4126	38544	8153
4127	38553	8144
4128	38563	8134
4129	38572	8125
4130	38580	8115
4131	38589	8106
4132	38599	8097
4133	38606	8087
4134	38617	8078
4135	38625	8068
4136	38634	8059
4137	38643	8049
4138	38652	8040
4139	38663	8031
4140	38672	8022
4141	38681	8012
4142	38689	8003
4143	38699	7993
4144	38706	7984
4145	38716	7974
4146	38724	7965
4147	38733	7955
4148	38742	7946
4149	38751	7937
4150	38759	7927
4151	38770	7918
4152	38780	7909
4153	38787	7899
4154	38798	7890
4155	38806	7880
4156	38815	7871
4157	38824	7861
4158	38833	7852
4159	38842	7843
4160	38852	7833
4161	38859	7824
4162	38868	7814
4163	38876	7805
4164	38885	7795
4165	38896	7786
4166	38903	7776
4167	38913	7767
4168	38921	7758
4169	38931	7748
4170	38939	7739
4171	38948	7730
4172	38957	7720
4173	38966	7711
4174	38974	7701
4175	38983	7692
4176	38994	7683
4177	39003	7673
4178	39023	7666
4179	39048	7660
4180	39070	7653
4181	39088	7645
4182	39106	7638
4183	39126	7630
4184	39152	7624
4185	39182	7619
4186	39199	7611
4187	39217	7603
4188	39234	7595
4189	39248	7587
4190	39264	7579
4191	39279	7570
4192	39294	7562
4193	39304	7553
4194	39313	7544
4195	39322	7534
4196	39332	7525
4197	39342	7516
4198	39351	7506
4199	39360	7497
4200	39371	7488
4201	39383	7479
4202	39391	7469
4203	39401	7460
4204	39409	7450
4205	39421	7441
4206	39435	7433
4207	39442	7423
4208	39453	7414
4209	39463	7405
4210	39471	7395
4211	39481	7386
4212	39489	7376
4213	39499	7367
4214	39507	7357
4215	39518	7348
4216	39529	7339
4217	39537	7330
4218	39547	7320
4219	39555	7311
4220	39565	7301
4221	39572	7292
4222	39582	7282
4223	39590	7273
4224	39599	7263
4225	39608	7254
4226	39619	7245
4227	39628	7235
4228	39637	7226
4229	39647	7217
4230	39654	7207
4231	39664	7198
4232	39672	7188
4233	39683	7179
4234	39695	7170
4235	39704	7161
4236	39716	7152
4237	39724	7142
4238	39733	7133
4239	39741	7123
4240	39751	7114
4241	39758	7104
4242	39767	7095
4243	39778	7085
4244	39788	7076
4245	39798	7067
4246	39807	7058
4247	39816	7048
4248	39824	7038
4249	39834	7029
4250	39845	7020
4251	39854	7011
4252	39865	7001
4253	39874	6992
4254	39885	6983
4255	39895	6974
4256	39903	6964
4257	39912	6955
4258	39922	6945
4259	39931	6936
4260	39940	6927
4261	39950	6917
4262	39962	6908
4263	39971	6899
4264	39981	6890
4265	39989	6880
4266	39998	6871
4267	40007	6861
4268	40015	6852
4269	40023	6842
4270	40033	6833
4271	40043	6823
4272	40055	6814
4273	40063	6805
4274	40073	6796
4275	40085	6787
4276	40095	6777
4277	40105	6768
4278	40117	6759
4279	40128	6750
4280	40137	6741
4281	40148	6732
4282	40157	6722
4283	40166	6713
4284	40179	6704
4285	40187	6694
4286	40197	6685
4287	40206	6676
4288	40215	6666
4289	40226	6657
4290	40235	6648
4291	40245	6638
4292	40254	6629
4293	40263	6619
4294	40272	6610
4295	40281	6601
4296	40290	6591
4297	40298	6582
4298	40309	6572
4299	40317	6563
4300	40329	6554
4301	40338	6544
4302	40347	6535
4303	40359	6526
4304	40369	6517
4305	40379	6507
4306	40388	6498
4307	40398	6489
4308	40408	6479
4309	40417	6470
4310	40427	6461
4311	40436	6451
4312	40445	6442
4313	40455	6433
4314	40466	6423
4315	40476	6414
4316	40485	6405
4317	40495	6396
4318	40503	6386
4319	40513	6377
4320	40525	6368
4321	40533	6358
4322	40543	6349
4323	40551	6339
4324	40561	6330
4325	40568	6320
4326	40578	6311
4327	40590	6302
4328	40599	6293
4329	40612	6284
4330	40623	6275
4331	40632	6265
4332	40643	6256
4333	40653	6247
4334	40664	6237
4335	40675	6228
4336	40684	6219
4337	40694	6210
4338	40702	6200
4339	40713	6191
4340	40722	6182
4341	40732	6172
4342	40742	6163
4343	40749	6153
4344	40758	6144
4345	40767	6134
4346	40778	6125
4347	40787	6116
4348	40795	6106
4349	40806	6097
4350	40816	6088
4351	40827	6079
4352	40839	6070
4353	40847	6060
4354	40857	6051
4355	40864	6041
4356	40875	6032
4357	40883	6022
4358	40892	6013
4359	40902	6003
4360	40911	5994
4361	40920	5985
4362	40929	5975
4363	40940	5966
4364	40950	5957
4365	40959	5947
4366	40971	5938
4367	40980	5929
4368	40990	5920
4369	40997	5910
4370	41007	5901
4371	41016	5891
4372	41025	5882
4373	41034	5872
4374	41043	5863
4375	41051	5853
4376	41062	5844
4377	41074	5835
4378	41083	5826
4379	41094	5816
4380	41105	5807
4381	41112	5798
4382	41124	5789
4383	41133	5779
4384	41141	5770
4385	41150	5760
4386	41159	5751
4387	41169	5741
4388	41178	5732
4389	41189	5723
4390	41198	5713
4391	41208	5704
4392	41218	5695
4393	41227	5685
4394	41242	5677
4395	41250	5667
4396	41259	5658
4397	41268	5648
4398	41277	5639
4399	41285	5629
4400	41294	5620
4401	41301	5610
4402	41311	5601
4403	41318	5591
4404	41332	5582
4405	41341	5573
4406	41349	5563
4407	41359	5554
4408	41369	5545
4409	41377	5535
4410	41388	5526
4411	41399	5517
4412	41407	5507
4413	41417	5498
4414	41428	5489
4415	41439	5480
4416	41451	5471
4417	41458	5461
4418	41468	5452
4419	41476	5442
4420	41487	5433
4421	41494	5423
4422	41503	5414
4423	41512	5404
4424	41522	5395
4425	41533	5386
4426	41540	5376
4427	41550	5367
4428	41557	5357
4429	41569	5348
4430	41578	5339
4431	41587	5329
4432	41598	5320
4433	41607	5311
4434	41618	5301
4435	41626	5292
4436	41636	5283
4437	41643	5273
4438	41654	5264
4439	41668	5255
4440	41676	5245
4441	41688	5236
4442	41695	5227
4443	41705	5217
4444	41715	5208
4445	41723	5199
4446	41733	5189
4447	41740	5180
4448	41751	5170
4449	41759	5161
4450	41769	5151
4451	41781	5142
4452	41799	5134
4453	41818	5126
4454	41842	5118
4455	41863	5110
4456	41877	5101
4457	41893	5093
4458	41909	5084
4459	41926	5076
4460	41957	5069
4461	41976	5061
4462	42003	5053
4463	42024	5045
4464	42042	5037
4465	42057	5028
4466	42076	5020
4467	42099	5012
4468	42117	5004
4469	42136	4996
4470	42163	4988
4471	42173	4979
4472	42183	4970
4473	42191	4960
4474	42205	4951
4475	42216	4942
4476	42228	4933
4477	42236	4923
4478	42248	4914
4479	42257	4904
4480	42268	4895
4481	42278	4886
4482	42287	4876
4483	42296	4867
4484	42304	4857
4485	42314	4848
4486	42323	4838
4487	42333	4829
4488	42344	4820
4489	42352	4810
4490	42363	4801
4491	42371	4791
4492	42381	4782
4493	42389	4772
4494	42400	4763
4495	42412	4754
4496	42420	4744
4497	42430	4735
4498	42438	4725
4499	42448	4716
4500	42456	4706
4501	42466	4697
4502	42473	4687
4503	42482	4678
4504	42492	4668
4505	42501	4659
4506	42511	4650
4507	42519	4640
4508	42530	4631
4509	42539	4621
4510	42547	4612
4511	42558	4602
4512	42567	4593
4513	42576	4583
4514	42584	4574
4515	42594	4565
4516	42602	4555
4517	42611	4546
4518	42619	4536
4519	42631	4527
4520	42642	4517
4521	42650	4508
4522	42659	4498
4523	42666	4489
4524	42679	4480
4525	42688	4470
4526	42699	4461
4527	42710	4452
4528	42719	4442
4529	42731	4433
4530	42739	4423
4531	42748	4414
4532	42758	4405
4533	42766	4395
4534	42777	4386
4535	42787	4376
4536	42798	4367
4537	42805	4357
4538	42815	4348
4539	42825	4339
4540	42833	4329
4541	42845	4320
4542	42855	4310
4543	42865	4301
4544	42879	4292
4545	42886	4283
4546	42896	4273
4547	42905	4264
4548	42914	4254
4549	42925	4245
4550	42934	4235
4551	42942	4226
4552	42951	4216
4553	42961	4207
4554	42970	4198
4555	42981	4188
4556	42992	4179
4557	43002	4170
4558	43013	4160
4559	43020	4151
4560	43030	4141
4561	43040	4132
4562	43048	4122
4563	43059	4113
4564	43068	4103
4565	43079	4094
4566	43087	4085
4567	43101	4076
4568	43111	4066
4569	43119	4057
4570	43129	4047
4571	43137	4038
4572	43147	4028
4573	43156	4019
4574	43167	4010
4575	43177	4000
4576	43186	3991
4577	43197	3981
4578	43207	3972
4579	43215	3962
4580	43225	3953
4581	43235	3944
4582	43244	3934
4583	43257	3925
4584	43265	3916
4585	43274	3906
4586	43282	3897
4587	43293	3887
4588	43301	3878
4589	43314	3869
4590	43325	3859
4591	43332	3850
4592	43342	3840
4593	43350	3831
4594	43361	3821
4595	43371	3812
4596	43383	3803
4597	43392	3793
4598	43403	3784
4599	43417	3775
4600	43425	3765
4601	43436	3756
4602	43445	3747
4603	43455	3737
4604	43465	3728
4605	43473	3718
4606	43484	3709
4607	43492	3699
4608	43504	3690
4609	43517	3681
4610	43526	3672
4611	43536	3662
4612	43545	3653
4613	43555	3643
4614	43565	3634
4615	43573	3624
4616	43584	3615
4617	43591	3605
4618	43601	3596
4619	43609	3586
4620	43619	3577
4621	43627	3567
4622	43638	3558
4623	43651	3549
4624	43658	3539
4625	43669	3530
4626	43678	3521
4627	43688	3511
4628	43698	3502
4629	43706	3492
4630	43717	3483
4631	43726	3473
4632	43736	3464
4633	43743	3454
4634	43753	3445
4635	43761	3435
4636	43771	3426
4637	43782	3417
4638	43790	3407
4639	43801	3398
4640	43809	3388
4641	43819	3379
4642	43827	3369
4643	43839	3360
4644	43849	3351
4645	43859	3341
4646	43869	3332
4647	43880	3323
4648	43888	3313
4649	43898	3304
4650	43905	3294
4651	43917	3285
4652	43925	3275
4653	43935	3266
4654	43944	3256
4655	43954	3247
4656	43965	3238
4657	43973	3228
4658	43982	3219
4659	43991	3209
4660	44002	3200
4661	44009	3190
4662	44021	3181
4663	44033	3172
4664	44041	3162
4665	44051	3153
4666	44059	3143
4667	44070	3134
4668	44080	3124
4669	44088	3115
4670	44100	3106
4671	44107	3096
4672	44118	3087
4673	44126	3077
4674	44136	3068
4675	44146	3058
4676	44154	3049
4677	44164	3039
4678	44172	3030
4679	44181	3020
4680	44190	3011
4681	44200	3002
4682	44209	2992
4683	44218	2983
4684	44226	2973
4685	44236	2964
4686	44245	2954
4687	44253	2945
4688	44264	2935
4689	44271	2926
4690	44282	2916
4691	44290	2907
4692	44300	2898
4693	44308	2888
4694	44317	2878
4695	44325	2869
4696	44336	2860
4697	44348	2850
4698	44355	2841
4699	44367	2831
4700	44377	2822
4701	44384	2813
4702	44395	2803
4703	44411	2794
4704	44423	2785
4705	44442	2776
4706	44466	2767
4707	44487	2759
4708	44503	2750
4709	44520	2741
4710	44537	2732
4711	44562	2723
4712	44581	2714
4713	44604	2706
4714	44634	2697
4715	44657	2689
4716	44665	2679
4717	44676	2670
4718	44685	2660
4719	44696	2651
4720	44703	2641
4721	44714	2632
4722	44725	2623
4723	44733	2613
4724	44742	2604
4725	44752	2594
4726	44761	2585
4727	44769	2575
4728	44779	2566
4729	44790	2556
4730	44798	2547
4731	44808	2537
4732	44817	2528
4733	44827	2518
4734	44835	2509
4735	44846	2499
4736	44858	2490
4737	44868	2481
4738	44878	2471
4739	44886	2462
4740	44897	2452
4741	44906	2443
4742	44914	2433
4743	44924	2424
4744	44931	2414
4745	44941	2405
4746	44949	2395
4747	44959	2386
4748	44968	2376
4749	44978	2367
4750	44990	2357
4751	44999	2348
4752	45008	2338
4753	45016	2329
4754	45028	2320
4755	45039	2310
4756	45047	2301
4757	45058	2291
4758	45066	2282
4759	45076	2272
4760	45085	2263
4761	45095	2253
4762	45103	2244
4763	45113	2234
4764	45124	2225
4765	45135	2216
4766	45146	2206
4767	45158	2197
4768	45166	2187
4769	45176	2178
4770	45185	2168
4771	45196	2159
4772	45206	2149
4773	45214	2140
4774	45224	2130
4775	45232	2121
4776	45242	2112
4777	45251	2102
4778	45262	2093
4779	45269	2083
4780	45279	2074
4781	45290	2064
4782	45298	2055
